Domain,IMG Genome,Genome Type,Content in mer genes,merA_copies,merA comment,merA IMG gene ID 1,merA IMG gene ID 2,merA IMG gene ID 3,merA IMG gene ID 4,merA IMG gene ID 5,merA IMG gene ID 6,merA IMG gene ID 7,merA IMG gene ID 8,merB copies,merB-like copies,merB comment,merB IMG gene ID 1,merB IMG gene ID 2,merB IMG gene ID 3,merB IMG gene ID 4,merB IMG gene ID 5,merB IMG gene ID 6,merB IMG gene ID 7,merB IMG gene ID 8,merB IMG gene ID 9-12,Phylum,Class,Order,Family,Genus,Species,Genome Name / Sample Name,Genome Sequencing Status
Bacteria,2751185325,Genome Analysis (Isolate),merA only,1,,2751798866,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhi ty3-269,Complete
Bacteria,2751185381,Genome Analysis (Isolate),merA only,1,,2752071133,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhi TY585 GCA_001361075.1,Complete
Bacteria,2751185380,Genome Analysis (Isolate),merA only,1,,2752065654,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhi UI 247,Complete
Bacteria,2751185387,Genome Analysis (Isolate),merA only,1,,2752099907,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhi UI4389,Complete
Bacteria,2724678950,Genome Analysis (Isolate),merA only,1,,2724761958,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium 2012CEB2427SAL,Complete
Bacteria,2724678953,Genome Analysis (Isolate),merA only,1,,2724776044,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium 2012CEB432SAL,Complete
Bacteria,2724678949,Genome Analysis (Isolate),merA only,1,,2724756874,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium 2013LSAL04524,Complete
Bacteria,2648501486,Genome Analysis (Isolate),merA only,1,,2650113782,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium 86-0368,Complete
Bacteria,2700989211,Genome Analysis (Isolate),merA only,1,,2701733838,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 613sCH20,Complete
Bacteria,2693429655,Genome Analysis (Isolate),merA only,1,,2694090119,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 613sCH43,Complete
Bacteria,2660238442,Genome Analysis (Isolate),merA only,1,,2662412346,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 613sCH9,Complete
Bacteria,2667528058,Genome Analysis (Isolate),merA only,1,,2670620977,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 H69,Complete
Bacteria,2681813093,Genome Analysis (Isolate),merA only,1,,2682836850,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 V23,Complete
Bacteria,2675903310,Genome Analysis (Isolate),merA only,1,,2677449374,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium DT104 V25,Complete
Bacteria,2630968312,Genome Analysis (Isolate),merA only,1,,2631291957,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium S15,Complete
Bacteria,2630968803,Genome Analysis (Isolate),merA only,1,,2633309230,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium S23,Complete
Bacteria,2627854028,Genome Analysis (Isolate),merA only,1,,2629931742,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium S7,Complete
Bacteria,2645727793,Genome Analysis (Isolate),merA only,1,,2646999652,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium Sal368,Complete
Bacteria,2684623230,Genome Analysis (Isolate),merA only,1,,2687277424,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium SO4698-09,Complete
Bacteria,2548876846,Genome Analysis (Isolate),merA only,1,,2550096223,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium ST1660/06,Complete
Bacteria,2602041607,Genome Analysis (Isolate),merA only,1,,2602373996,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium ST4848,Complete
Bacteria,2602041646,Genome Analysis (Isolate),merA only,1,,2602496851,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium ST78896,Complete
Bacteria,651053064,Genome Analysis (Isolate),merA only,1,,651065809,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium T000240,Complete
Bacteria,2687453232,Genome Analysis (Isolate),merA only,1,,2687970155,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium USDA-ARS-USMARC-1908,Complete
Bacteria,2554235431,Genome Analysis (Isolate),merA only,1,,2555962819,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium var. 5- CFSAN001921,Complete
Bacteria,2852248827,Genome Analysis (Isolate),merA only,1,,2852250008,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Typhimurium WW012,Complete
Bacteria,2562617076,Genome Analysis (Isolate),merA only,1,,2562913762,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Virchow SL491,Complete
Bacteria,2698536382,Genome Analysis (Isolate),merA only,1,,2698862810,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Weltevreden 03 1986,Complete
Bacteria,2663763153,Genome Analysis (Isolate),merA only,1,,2665863583,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica enterica sv. Weltevreden 2013 2776,Complete
Bacteria,2744055000,Genome Analysis (Isolate),merA only,1,,2746505327,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica FORC_019,Complete
Bacteria,2724679253,Genome Analysis (Isolate),merA only,1,,2726078589,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-1_S1,Complete
Bacteria,2724679265,Genome Analysis (Isolate),merA only,1,,2726135805,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-16_S4,Complete
Bacteria,2744054931,Genome Analysis (Isolate),merA only,1,,2746211460,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-18_S6,Complete
Bacteria,2684622651,Genome Analysis (Isolate),merA only,1,,2685235916,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-2_S2,Complete
Bacteria,2724679268,Genome Analysis (Isolate),merA only,1,,2726151699,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-20_S8,Complete
Bacteria,2724679271,Genome Analysis (Isolate),merA only,1,,2726166704,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-23_S11,Complete
Bacteria,2713896916,Genome Analysis (Isolate),merA only,1,,2714853572,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-28_S4,Complete
Bacteria,2724679277,Genome Analysis (Isolate),merA only,1,,2726192155,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-30_S6,Complete
Bacteria,2724679279,Genome Analysis (Isolate),merA only,1,,2726201367,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-32_S8,Complete
Bacteria,2724679283,Genome Analysis (Isolate),merA only,1,,2726220656,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-39_S4,Complete
Bacteria,2724679257,Genome Analysis (Isolate),merA only,1,,2726099899,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica NGUA-7_S7,Complete
Bacteria,2639762810,Genome Analysis (Isolate),merA only,1,,2640802389,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica Paratyphi A 01 8877,Complete
Bacteria,2645727952,Genome Analysis (Isolate),merA only,1,,2647699008,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica Paratyphi A 99 07158,Complete
Bacteria,2639762980,Genome Analysis (Isolate),merA only,1,,2641508268,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica Paratyphi A BL14275,Complete
Bacteria,2639763111,Genome Analysis (Isolate),merA only,1,,2642033406,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica Paratyphi A BL4579,Complete
Bacteria,2634166407,Genome Analysis (Isolate),merA only,1,,2635553476,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica Sal25,Complete
Bacteria,2651869813,Genome Analysis (Isolate),merA only,1,,2652953422,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST111849,Complete
Bacteria,2648501144,Genome Analysis (Isolate),merA only,1,,2648689543,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST1660,Complete
Bacteria,2648501481,Genome Analysis (Isolate),merA only,1,,2650090320,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST2143,Complete
Bacteria,2648501104,Genome Analysis (Isolate),merA only,1,,2648521022,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST2287,Complete
Bacteria,2651869812,Genome Analysis (Isolate),merA only,1,,2652948459,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST2850,Complete
Bacteria,2645727701,Genome Analysis (Isolate),merA only,1,,2646605275,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST6988,Complete
Bacteria,2648501477,Genome Analysis (Isolate),merA only,1,,2650072032,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica ST8493,Complete
Bacteria,2740892419,Genome Analysis (Isolate),merA only,1,,2743360004,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica sv. Putten CRJJGF_00159,Complete
Bacteria,2515075002,Genome Analysis (Isolate),merA only,1,,2515087618,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Sedimenticola,unclassified,Sedimenticola sp. CUZ,Complete
Bacteria,2667527411,Genome Analysis (Isolate),merA only,1,,2668050406,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sedimentitalea,Sedimentitalea nanhaiensis,Sedimentitalea nanhaiensis CGMCC 1.10959,Complete
Bacteria,2521172577,Genome Analysis (Isolate),merA only,1,,2521520624,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sedimentitalea,Sedimentitalea nanhaiensis,Sedimentitalea nanhaiensis DSM 24252,Complete
Bacteria,2744054965,Genome Analysis (Isolate),merA only,1,,2746358719,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens 3691F,Complete
Bacteria,2698536531,Genome Analysis (Isolate),merA only,1,,2699483322,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens marcescens 945154301,Complete
Bacteria,2681813258,Genome Analysis (Isolate),merA only,1,,2683536406,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens marcescens 945174350,Complete
Bacteria,2681813259,Genome Analysis (Isolate),merA only,1,,2683539475,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens marcescens 950174583,Complete
Bacteria,2869541074,Genome Analysis (Isolate),merA only,1,,2869546185,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens SM39,Complete
Bacteria,2643221772,Genome Analysis (Isolate),merA only,1,,2644885869,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. Leaf50,Serratia sp. Leaf50,Complete
Bacteria,2859010247,Genome Analysis (Isolate),merA only,1,,2859010635,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae,Shewanella algae Sh392,Complete
Bacteria,2855995563,Genome Analysis (Isolate),merA only,1,,2855997628,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica,Shewanella baltica NCTC 10735,Complete
Bacteria,2765235847,Genome Analysis (Isolate),merA only,1,,2765600159,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella bicestrii,Shewanella bicestrii JAB-1,Complete
Bacteria,2524023134,Genome Analysis (Isolate),merA only,1,,2524202989,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella frigidimarina,Shewanella frigidimarina NCIMB 400,Complete
Bacteria,2510436004,Genome Analysis (Isolate),merA only,1,,2510453127,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens,Shewanella putrefaciens 200,Complete
Bacteria,2524023073,Genome Analysis (Isolate),merA only,1,,2524134143,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens,Shewanella putrefaciens CN-32,Complete
Bacteria,2775507001,Genome Analysis (Isolate),merA only,1,,2776696048,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. ALD9,Shewanella sp. ALD9,Complete
Bacteria,2869113522,Genome Analysis (Isolate),merA only,1,,2869114568,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. Shew256,Shewanella sp. Shew256,Complete
Bacteria,639633059,Genome Analysis (Isolate),merA only,1,,639817300,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. W3-18-1,Shewanella sp. W3-18-1,Complete
Bacteria,2826849342,Genome Analysis (Isolate),merA only,1,,2826855124,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae BU53M1,Complete
Bacteria,2700989363,Genome Analysis (Isolate),merA only,1,,2702300858,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,Shigella sonnei sh96_1420,Complete
Bacteria,2663763054,Genome Analysis (Isolate),merA only,1,,2665469197,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,Shigella sonnei sh96-5282,Complete
Bacteria,2695420526,Genome Analysis (Isolate),merA only,1,,2696390159,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,Shigella sonnei ShIB681_401083,Complete
Bacteria,2690316276,Genome Analysis (Isolate),merA only,1,,2692989430,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,Shigella sonnei ShIB694_401088,Complete
Bacteria,2556921669,Genome Analysis (Isolate),merA only,1,,2558280927,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Shinella sp. DD12,Shinella sp. DD12,Complete
Bacteria,2687453468,Genome Analysis (Isolate),merA only,1,,2688914505,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Shinella sp. HZN7,Shinella sp. HZN7,Complete
Bacteria,2833877540,Genome Analysis (Isolate),merA only,1,,2833879768,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Simplicispira lacusdiani,Simplicispira sp. CPCC 100842,Complete
Bacteria,2756170279,Genome Analysis (Isolate),merA only,1,,2756813764,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Sinimarinibacterium,Sinimarinibacterium flocculans,Sinimarinibacterium flocculans DSM 104150,Complete
Bacteria,2512047086,Genome Analysis (Isolate),merA only,1,,2512531331,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium arboris,Sinorhizobium arboris LMG 14919,Complete
Bacteria,2517572023,Genome Analysis (Isolate),merA only,1,,2517644726,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii,Sinorhizobium fredii HH103,Complete
Bacteria,2503128008,Genome Analysis (Isolate),merA only,1,,2503164658,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,Sphaerotilus,Sphaerotilus natans,Sphaerotilus natans,Complete
Bacteria,2579778767,Genome Analysis (Isolate),merA only,1,,2580904307,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium baderi,Sphingobium baderi LL03,Complete
Bacteria,2651869801,Genome Analysis (Isolate),merA only,1,,2652900119,,,,,,,,0,0,,,,,,,,,,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium baderi,Sphingobium baderi LL03 (CSIRO),Complete
